ID;Стоимость
266590803;5853799
266550804;3401941
266590804;3349253
266860805;13350033
266830813;6439133
266960810;5890290
266970811;17971136
266000821;6126543
266050821;8575501
266070829;14767409
266260821;11941187
266500863;4527236
268810895;6171295
268840895;6156603
268870895;6824703
268880896;6824984
268890896;6182881
268810899;5468604
268940890;4592707
268970891;7109201
268980891;7115512
268990891;7164462
268910892;7216559
268930892;7339142
268900893;7343791
268930894;7333546
268970894;7345075
268900895;7587034
268920895;7336539
268930899;7153912
268950899;7136473
268960899;7247126
268990899;7325378
269000803;7166433
269050803;7252108
269000804;7372407
269030806;7495550
269050806;7496774
269090806;7138111
269020807;6447214
269030807;7619568
269070807;7398749
269090807;7370671
269150802;5128860
269140803;5172134
269820802;10047061
269830802;7582987
269850802;7410125
269810803;5030912
269830803;4995896
269890803;5352105
269840804;4994939
269850804;4914477
269800806;7519846
269810807;5513024
269820807;7690509
269850807;7642514
269880807;4764626
269810808;5351883
269840808;5487387
269860808;9671398
269810809;5533508
269850809;7537809
269960800;8193239
269900801;7611103
269920801;11238149
269930802;8155626
269920805;5915479
269930805;7941366
269910806;7603250
269020814;11953415
269270817;6322740
269220818;6294419
269290818;6242006
269220819;6114127
269390813;6252419
269310814;6275379
269360814;6317739
269380814;5645226
269300815;6022439
269360815;6390942
269370815;5574284
269320816;5304632
269320817;6535668
269340817;6932868
269360817;6880100
265390959;6556791
265480950;6623113
265440954;5700535
265530956;5661440
265540956;11598666
265560956;8691389
273230018;8021404
279980054;5965573
275580120;9635001
279700185;7347937
270130237;5086052
276460222;3995330
278930256;6182408
273280397;12540605
273370391;5633113
273340397;12718047
274280444;14472286
274210447;3702894
274260448;3816003
274200449;5024886
274250449;8227223
274310440;8254100
274330441;3534992
274370441;5083450
274310443;4482040
274320445;3290626
274330446;2165277
273580615;4991225
276850711;7508637
280310053;5089780
274630797;4216019
274600797;8596852
274650796;4302242
278150660;4021003
277090612;9050060
284160005;5414852
284250002;3134027
276140559;14114774
276120550;5858934
274160597;2902376
272120581;11375179
271090511;4098167
277230349;11373038
277220349;11373038
276450313;4091092
275690394;4074911
270450905;9925497
270120903;6928660
278160720;6113864
276240777;6210307
276220777;5952678
276200777;10080644
276220774;6217030
276030775;6315144
276010775;4319531
276090774;6680780
276050772;7292953
276090771;5182452
276000771;6158843
278100988;13006692
280220055;7323644
280240057;4564485
280320050;15598882
280500078;6006153
282540337;11770470
272830741;10345128
283580041;5432895
283110060;8800786
283120064;10313799
283180075;5779661
281640520;8668413
281650520;8417258
281680520;8664489
281600521;6372191
281620521;8663064
281650521;8404773
281660521;6411782
281690521;8644784
281670522;8409192
281680522;4100888
281620523;8431543
281630523;6355615
281650523;8668413
281670523;8664489
281680523;8402335
281690523;6372191
281620524;8663064
281650524;4167506
281660524;8644784
281670524;4570610
281660525;4767021
281610526;6515064
281620526;6540182
281650526;6505537
281660526;6523964
281680526;4912963
281690526;4809942
281690527;6520606
281600528;6535744
283690087;5465814
286120014;6609907
288100747;6989677
286500807;7782912
286540808;7862917
286520809;8211364
286680803;7614809
286620805;10505991
286750800;9450579
286790800;7614809
286730802;7471959
286880807;8734296
286010812;7037175
286050813;7035558
286200811;10670879
274750967;6403746
274710967;8153974
274790966;6403746
274760966;4136042
280550136;6318597
280830132;6235083
280220147;6046979
280210149;12453465
280360143;6410102
280340144;6333383
280380144;6000879
280310147;6376391
280340147;4371915
280320148;6460452
280350148;6479257
280380148;5709104
280310149;14919073
280330149;13428898
280410140;10715715
280460140;11197797
280430141;11486234
279710800;5537448
279700800;5661494
280440141;10689380
275490884;7977310
274600877;8121379
273700863;4539110
273770862;6334441
280460141;6723765
280480141;10570815
280400142;6203416
280490142;4774550
287560111;10108037
280910237;7315766
280940237;5309950
281910271;3329770
282890243;11901608
280580399;3486721
282950386;5936423
283600376;13303772
288910301;4175076
289410323;14168135
280780430;11260310
285220497;6622028
285300496;4008970
288570477;8338288
281580528;4854830
281520529;8480855
281530529;8409192
281560529;8668395
281620520;8704373
281630520;8431543
281660522;8480855
288590578;3795688
280910624;6162099
281940636;4806908
285540616;6279742
285860652;7172309
287760622;7481230
289780670;4811119
287700048;8910776
288240000;12622109
280730107;3965175
288300751;8462877
289660745;8622988
286400807;8830684
286500804;7826363
286030818;7258967
286160810;6984822
286120811;7073434
286150811;8231011
286420812;16238824
283450852;6512005
286600850;4192959
287880815;5263177
287810816;5335215
287960873;7837401
288840820;7803644
287860827;7109002
287880826;6624456
287470822;11421929
287190825;6411680
287100823;5855606
287980819;13419356
287990818;14311154
287940818;14261438
288800820;7734580
288760829;6624456
288770828;6624456
288750827;6516922
288730826;7712001
288750825;6427932
289060877;10028009
289030878;10060738
287730884;14330139
289150871;14469227
287740883;14386105
287770882;14131058
287760882;13998139
287710882;14372421
287780881;14279763
287700881;14268804
287760880;14222520
287660889;14331562
287620889;14310731
287650888;14215539
287620888;14218654
287690887;15309613
287660887;9976509
287650887;12309738
287640887;9991259
287610887;9942197
287600887;9942069
287680886;10116961
287610886;9951005
287640885;9993295
287660883;10308051
287610883;10305831
287680882;10184711
287630882;9288371
287690881;8117027
284790962;6453142
284760965;6211168
287670881;8317392
287600881;7612046
287670880;9204868
287650880;8202551
287620880;7850173
287600880;7779910
287570889;7862453
287540889;7867505
287500888;8119540
287550887;7540304
287500887;7369127
287590886;7712001
287520885;7377233
287510885;7712001
287550884;7374764
287510884;7567549
287590883;7410311
287560883;7850111
287540883;7411499
287590882;7488914
287510882;7469073
287500881;7407301
287580880;7819431
287500880;8205361
287450889;7852983
287430889;7434707
287490888;7782720
287450888;7865264
287400888;7390607
284960970;6015581
287480887;7368393
287450887;7430506
287480886;7427978
287440885;7503629
287480883;7377820
287280889;8258647
287210885;8226599
287200883;8243916
287100887;8104859
287120885;8073152
292570032;10064656
292230062;6144150
287100883;8055292
287160880;8062289
287060888;8116749
287900878;7883494
287970875;7857071
287940871;7851763
287840879;7850350
287840873;7681320
287840871;8066048
287740879;7729480
287720872;8072228
287620873;8079184
287570879;8079184
287560878;8098090
287550877;8116149
287520876;8117655
287480877;7569225
287440873;7533039
287410870;7401363
287300878;7546922
287330876;7728786
287300875;7549282
287160870;7127305
287070873;7651810
287990860;6996875
287840828;6788462
287810826;6433541
287880824;6380040
287800823;6302757
287850820;6422867
287760829;5880004
287780827;6560628
287720826;6311950
287730825;6294249
287780824;6293865
287780820;6115743
287630825;6210577
287670821;6399633
287530827;5769178
287460827;5048245
287400822;14204783
287330823;9596260
287300821;14686676
297360058;5296987
287320820;9993295
287250828;9047319
287260827;9678821
287280826;9631487
287230825;9976509
287210824;10022478
287250822;9942069
287280821;9382984
287130828;8466520
287160827;6766041
289070875;7483497
287120821;6761576
287130820;6444757
287060829;6402209
287990817;14215539
287910817;9993295
287960816;10308051
289040876;10028009
289070876;10028988
289090876;10060738
289010877;10012009
289030877;9969419
289050877;9969547
289050879;14371888
280720923;4486203
281120951;5835488
281230991;3974052
282130905;10022478
284620961;8515318
284000975;4947162
284290977;9510337
294390037;2971596
294420030;2912585
294480030;2881409
294410031;4214304
294430031;4277268
288950852;9943998
294440032;4260340
294470032;2767305
294420033;4275204
294440033;3023183
294460033;3010991
294450034;4220674
294440035;3024787
294430036;2664452
294490036;3017583
294470037;2844546
294420038;2742791
294450038;2467818
294490038;2665779
294540030;2680115
294550030;2576159
294620076;6595580
294210085;6419197
294240085;6513865
287010870;7195029
287900869;7233024
287940868;7336287
287970861;7015495
294250085;7858063
287810865;7107248
287740865;5591038
287710864;5499948
287540868;5606333
287300867;5156576
287640852;5231770
287370859;14471695
287390854;14406941
287210856;14419047
287230853;14370744
287110854;14146154
287080857;9981043
287040855;9949120
287000854;10013465
287060852;10116961
287050851;10016580
287930849;10110601
287920848;10110601
287910847;10309421
287990845;10187561
287980844;10110601
287970843;10041341
287950841;12267757
287900840;10034820
287860848;10156291
287840847;12271347
287840846;10016580
287820845;10312911
287820843;10309421
287880841;10187561
287740849;10187561
287740847;10174891
287790844;10156291
287790843;10033771
287710842;10116961
287760840;10110601
287680848;9981043
287620847;10110601
287600846;9959600
287620845;10110601
287620844;9949120
287630843;10013465
287610840;8028775
287510849;8033199
287490848;8350517
287490846;9042668
287410844;9558419
287420841;9288371
287430840;9270961
287310849;9202848
287370847;9219578
287380842;7914184
287300840;6929368
287230842;6766041
287260841;6766041
287200841;7712001
287160849;6413427
287110849;7692924
287070844;7367630
287090843;7340614
287000843;7373827
287020842;7361135
287020840;7273321
287980837;7118407
287910834;7249655
287950832;7274539
287920830;7197897
287830839;7106052
287880837;7052594
287840835;7118804
287740839;7007183
287760838;6000311
287100839;13306210
287140837;13420380
287100837;13420862
287120836;13499516
287170835;13489162
287110831;13431873
287020839;9837929
287030838;9839466
287040832;6398127
287090830;7406286
287020830;7196116
287940829;9021679
287970828;9270961
287990827;8466520
287950826;8383479
287970825;9428534
287960823;7867505
287840829;6927036
297740045;3462399
289060874;7368302
299670004;14598398
289020875;7413527
299900022;5629509
299780066;8850346
289090875;7503276
289000876;9969419
289020876;9969547
292360136;8116839
294170272;4144512
294150273;6530799
296470261;5555437
299340257;7201364
299540269;6856554
291440346;3937420
293140340;4350318
293690372;3653886
293840372;3653886
297430411;6262555
297460411;6374001
290400508;10423681
290590504;8226863
290500505;8208716
293740561;8601613
297960574;6409066
297980574;5957224
297960575;10335103
297900576;10660709
297960576;9493498
297950577;6201323
297980577;5879668
297970579;5879668
297010580;10413522
298990577;4310362
298910578;9332868
299620528;9157037
294750601;8470086
297200613;4780100
297730617;7363519
297980615;6671221
297200627;6182099
297420623;4630361
297450624;5968172
297030633;5280342
297160633;10900315
297100634;6833778
297140634;6671221
297190634;7572153
297100637;6073564
297270635;9797147
297240636;10759230
297280636;7422894
297220637;5259513
297260637;6063975
297280637;11342929
297380630;9370681
297320631;7363519
297350631;5389691
297370631;5372793
297300632;5814759
297350632;8906676
297360633;3152078
297410637;11070358
297550631;6038350
297570631;6134334
297500633;6842312
297590634;6720248
297510636;5909347
297640630;8028704
297610638;6391754
297690638;6961569
292890717;5043042
292370721;4985782
292720730;2401801
294300782;4864455
297420764;4924676
297380799;7601353
298210702;6108239
298240705;5874564
298000776;15644505
298290770;8829383
298230772;9074834
299610763;4435843
292390815;5201307
294600870;10815566
295830847;4915411
295840847;4832686
298360856;5996865
298530854;9986605
298710859;5566808
298840855;13887192
298920851;13801550
298820867;6434969
298880867;6046174
290200935;4133714
291390903;5959588
291160955;4370669
293370926;5481069
293300927;19269251
293330927;14344948
293340929;4765806
294100977;7846786
295120952;3887286
295460969;3553156
202861001;13383201
204831031;3761876
208931044;7599598
200391189;5001368
200411180;4199727
200421180;4217098
200361195;5707163
201441173;7661777
201461173;5551744
202081100;6223184
206531186;4667619
206591186;4628981
206531187;7332446
206501189;5088403
209011133;6431462
209221157;4148046
204121260;11535312
204161263;11478393
204291261;11430613
204201269;9911873
204321262;12243097
204391262;9948636
204371264;7956022
204351267;7654714
204371269;12585530
204601264;11464275
204861260;9941621
204851266;9111997
204071277;11535433
204111275;11439979
204191278;11425547
204281279;11935224
209011223;2807277
209851285;11087563
200991306;14892027
201381307;5392834
202271357;4756019
202201358;4249413
202241358;4215483
202251359;4205617
202351354;9268439
202391354;7822348
202311355;7045812
202331355;7186781
202311356;7781040
203391312;6190795
203071357;6786399
205131385;4847843
209941337;8566425
209011396;6177940
200451403;5914794
200621451;7853209
204381414;7908713
204361419;5245353
204421410;6560544
204501419;8729593
204661411;6509400
204661414;6206118
204511423;4801694
204521425;7513982
204661422;4899874
204631423;4072916
204611427;6146724
209441490;6659110
202421561;3541254
202431561;3765995
203271533;3981408
203211537;2677467
203201539;2365415
203391533;3586596
203301536;3564239
203321536;3801669
203301538;3849808
203421537;3890186
203891592;4993888
203821599;5888010
204191505;5856543
204681558;13845143
205211506;2901904
206271563;12748313
206281567;8185266
206391560;12424481
206421563;7910618
206461566;7426438
206411568;9030843
206521563;8309800
206511565;9918820
206651563;8124004
206671565;8010962
206611569;7903491
206761562;8402185
206771564;8825993
206741567;10010881
206951562;5722079
206921563;8706414
206961563;8215267
206911566;7366113
206971567;12885604
206951569;8643526
206001572;8305087
206021572;5480662
206071574;9989720
206011575;8242662
206001576;5675314
206081576;12774988
206031577;8963747
206071577;8120925
206011578;5446097
206041578;8596924
206061578;12384082
206081578;8216179
206041579;8973472
206131570;5547116
206151571;5585355
206141573;9419394
206171573;5610230
206101574;7912416
206161574;8729121
206151575;9139313
206171575;8059233
206181576;8208364
206171577;8732137
206101578;8220384
206171579;8999294
206191579;8411844
206201571;5741658
206241571;8021344
206201572;7919461
206261572;8249119
206221573;7935414
206201574;7942796
206251574;8108373
206281574;7345609
206211575;8691386
206271575;5656482
206201576;8643674
206231576;7890427
206281576;8193167
200551648;5074216
203361612;9337045
203451679;8231388
203541670;9976509
203511671;5905125
203521671;8195152
203571671;9061450
203641676;9107553
205131682;11269458
200041739;6847206
201311767;4449462
201251793;3293543
201211794;3254400
201251794;3227823
201211795;3230695
201251795;3227823
201251799;9645673
201381790;5964708
201351792;10651828
201311795;6392571
201391795;8081831
201361796;8081831
201311797;7549684
201341797;9143887
201591799;5881365
202071776;7656903
202011779;4720595
202041779;6033196
202131772;4921050
203891758;9124482
203951750;9128910
203961750;9124482
203971750;9130511
203921751;11996833
204821749;9584280
205051746;4233177
207391729;5625531
207401720;6427207
207411720;10665001
207421720;11335780
207481720;6385786
207491720;10710139
207421721;6855285
207431721;5742544
207441721;11000641
207451721;12308054
207481721;13637891
207401722;10686822
207731720;5432879
207711721;5905125
207011733;12410306
207071735;12918326
207161734;6166202
207361736;14783417
209701744;2490629
209881784;6367208
200651833;8969884
206641861;4724690
208961819;2873612
208361866;2520808
209971859;4287049
203841911;7277290
205441988;5028964
208581969;5058145
209411938;7812065
210241083;7614455
210381086;10893748
213841066;18474908
213821068;4829645
213921065;5362108
213991066;6270724
213941068;6342315
213981068;6262422
213991068;6382395
213931069;5495206
213641079;6855285
214031048;6093247
214091048;7200969
214001049;8561456
214011049;6948007
214021049;6093247
214031049;10366534
214101040;7159689
214111040;8563790
214121040;4245689
214161040;5967495
214171040;9213987
214191040;9274331
214101041;5867043
214141041;5484266
214161041;5484266
214181041;10000988
214191041;10015545
214131042;10152747
214191042;8491956
214121043;6110575
214131043;10121808
214151043;6197831
214181043;10116502
214141044;10160840
214101045;6789592
214131045;8362551
214181045;8360305
214101046;5609222
214141046;5643350
214111047;6918028
214121047;8455128
214151047;5513223
214191047;6176919
214151048;6200261
214191048;4215819
214111049;5482437
214141049;6188283
214161049;5035450
214211040;8370344
214261040;8373832
214201041;6176533
214241041;5433866
214261041;4261038
214271041;4197037
214281041;5410855
214251042;9989521
214261042;9979593
214341045;6073447
214381045;6330615
214391045;7174627
214311046;6104185
214351046;6340128
214361046;9199004
214381046;6529900
214391046;7186781
214301047;6508544
214331047;6566927
214371047;9183648
214391047;5995698
214301048;6871183
214311048;6012209
214321048;6872278
218171049;10062335
210861108;16278703
210801111;2798191
211631119;6668821
212381112;5193912
214641155;5639362
214661155;7350254
214671155;10124864
214641156;10102988
214681156;6918028
214611157;4261038
214621157;5404997
214631157;5429494
214671157;5373766
214611158;4211979
214071179;7880699
217141105;4813312
217161112;3600304
219711139;7702494
219341140;14832530
210001250;5877653
212001235;9028116
212711248;9038716
213951246;10176299
213941247;5628374
213071251;6330615
213001252;10122421
213091252;7174627
213001253;6837263
214041220;7860750
214721288;6821999
214731288;6038611
214741288;6020412
214771288;6052499
214791288;6357224
214781289;6164247
214801280;6560466
214841280;6457812
215511218;6182492
217391264;6985966
218871279;10641824
218271280;10942016
218291280;8048828
218201281;7262448
218281281;4837821
218211283;11112802
218221283;5024457
218241283;7561372
218271283;11181215
218291283;8052613
218221285;7299447
218291285;8084732
218211286;7146972
218271286;6450997
218321283;4006070
218331284;7037369
218341284;3895649
218301289;3953789
218331289;5788171
218391289;6922784
218421289;7420706
218521282;7413285
218531283;8302641
218581284;4042682
218511286;7438143
218541286;4538391
218661284;7156968
218641285;4538391
210991326;7740707
211291334;2875661
213341395;9213987
213371395;9400881
213311396;10160173
213331396;5612618
213371396;10144061
213391396;5611641
213301397;10145281
213311397;6082191
213321397;5605551
213331397;10124864
213401392;4639487
214631325;3235245
214641325;3659188
215881305;3627189
210851443;8685936
210871443;10485101
210891443;5369487
210801446;4783481
212701412;3712796
212131464;8077970
215671444;4560343
215681444;4955300
215691444;6304554
215601445;6815007
215641445;6419748
215661445;6322091
215681445;6564004
215621447;4336234
215651447;4943283
215611448;4822833
215611449;6714048
215621449;4363587
215691449;6986747
215791441;6738886
215741442;7333273
215751442;6712090
215761442;7100210
215771442;6577605
215731444;6796336
215771444;6986747
215721447;6577605
215761447;4512781
215731448;4096103
215761448;6515631
215791448;4212289
215731449;6926006
215741449;6824008
215781449;6157910
215791449;6498356
215801440;4529918
215811440;6583269
215831440;4788548
215851440;6334721
215871440;4120439
215881440;4355034
215891440;4922962
215821441;4122527
215831441;4067841
215831442;6753480
215871442;6549340
215891442;4120439
215801443;4355034
215821443;4903452
215861443;4184798
215871443;4122527
215801444;4067841
215821445;6753480
215441476;6829812
216521497;5289600
217171437;6112569
217831440;6566681
218661401;4407021
218901405;8142704
218991408;8240635
218201411;7940226
218201412;8560485
218281413;7946557
218201415;8310333
218211416;8182372
218301411;10308194
218491435;6732063
210271511;5074865
210271548;4839626
212851529;9128910
212921520;9134930
212901521;9145563
212941522;9061450
212951522;9076499
215891529;4311767
216421535;6860750
216491553;6371515
216301587;6255963
217871502;7661791
210441625;5365926
210271647;4545305
211401654;16861079
211381697;7499425
211331698;3168784
211481690;8438158
211401691;3405005
212241649;7879245
213231616;3644509
214361660;10893803
214401660;5794923
214491669;6848404
214531660;6847776
214551660;6760817
214581661;7328857
214501662;7347193
214531662;7362862
214571662;7634639
214501665;6006821
214541666;7613194
214531667;6249476
214581668;7625739
214621660;5962833
214621662;7490174
214611664;6111189
215571609;7300870
215591609;7638882
215601600;5397762
215671600;7322362
215691600;5099826
215621601;4716450
215661601;8977208
215671601;8971174
215691603;5574963
215601604;7553870
215631604;5040283
215671604;5044040
215641605;5431947
215661605;5382366
215691605;11539578
215601606;4986699
215611606;4887991
215631606;8129718
215641606;4998298
215671606;9742241
215681606;5017693
215611609;7668485
215681609;7571927
215741600;7604357
215771600;7636783
215711602;8139165
215771602;7714768
215781602;9334316
215791602;7624489
215721603;11391796
215711604;6319190
215731604;5982818
215701606;5983681
215721606;6352793
215761606;6357323
215711607;6332648
215761607;5599374
215791607;6382122
215771608;7741259
215781608;8152734
215751609;6007635
215781609;7614405
215791609;7755845
215801600;7996683
215811600;6397301
215801602;6310211
215851602;6024201
215861602;7647954
215871602;7602473
215811603;5968892
215831603;6304081
215861603;6189169
215811604;4842384
215831604;7734428
215851604;6311940
215891605;7781592
215811606;6312690
215841607;6406207
215871607;12003003
215841608;5098683
215851608;7835573
215881608;6433380
215931600;8162301
215951600;6436200
215961600;6521821
215991600;6545123
215901601;11997995
215901602;6472970
215911602;6522454
215921602;6545756
215911603;7721271
215941604;6084542
215971605;5465687
215921606;6305001
215931606;6544832
215951606;6364014
215981606;6364376
215991606;6768589
215911607;6600921
215921607;6818150
215921608;6331282
215941608;6781494
215971608;3886990
215981608;4660977
215991608;6650170
215901609;6852520
215911609;7087257
215921609;6845441
215951609;5422745
215971609;3995422
215981609;4725330
215991609;6352406
215011610;6824656
215281618;13456659
215211619;7170268
215591660;9970693
215501661;6398548
216581645;3496117
217771643;7184432
217341670;10955444
219051641;8367934
219011642;9555995
219041642;10783086
219051642;7529832
219071642;7967976
219611673;10878973
210641740;6343448
211881712;6097404
211871773;4806547
212991715;5645149
212991725;9564967
214721721;10145316
214671732;8445034
214931771;6590264
214921773;5206396
214281786;7272840
214361780;13019300
214311784;8157889
214331784;12697091
214331785;12703100
214341785;8142073
214351785;7363512
214361785;7438670
214361786;7126759
214311787;6808346
214391787;6378655
214411781;8142073
214431781;7436988
214451781;9321954
214461786;5957008
214481786;6761587
214451787;7090531
214471787;9355269
214481787;7106296
215521748;7353301
215591748;7496947
215541749;7647201
215641740;5404909
215641741;7654732
215681741;4788915
215621742;5327287
215681744;6164839
216201743;3835815
218741744;3623384
219201743;3735573
219261745;4626286
219291746;8078425
219211747;8060440
219261749;10434453
219311740;5571587
219351740;5823691
219371740;8237189
219381740;8192434
219391740;8047557
219301741;8230638
219311741;8123291
219351741;5507229
219361741;5844304
219351742;5884836
219371742;5489729
219371743;8021159
219381743;8238664
219391743;8233141
219301744;8126202
219311744;8126339
219331744;8064142
219341744;8191775
219091780;6372237
210961852;5434783
211751848;5661812
211881885;10845535
211891885;8103300
211081899;5822054
211111890;5419783
211751892;10536037
212791801;10016911
213601855;2837762
215261808;3998650
215161884;6493720
216631815;4649692
216781832;11797462
218971876;10071198
219301803;12453829
219361809;6201152
219371809;6308983
219381809;6482885
219441803;5934978
219481803;6003969
219491803;5842028
219401805;4568854
219561801;8603760
219581801;6210172
219551807;4461119
219611805;6786969
219611806;8507455
219641807;5644770
219601808;7249809
219681809;3195989
219791800;5782547
219701802;7349961
219761802;5570375
219871802;6564307
219901801;5850456
219941801;6839320
219961801;6638183
219971802;5810264
210471955;5691841
210761960;6421522
211571934;8173684
211581934;8173684
211511935;6515288
211521935;8326306
211531935;8326306
211541935;6515288
214431987;3012098
214181992;2333033
215391906;4817728
215361909;2962731
215621900;4142394
216371930;3211436
216041940;7146710
220991089;5958812
220091090;5930648
220031094;6020232
220051096;5964411
220011098;5965244
220101091;5964936
220121093;5947590
220151098;5956037
220261090;5936719
220241093;6038116
220201094;6105826
220251094;5880874
220231095;5952177
220221096;6016099
220211097;5953717
220291098;6040548
220211099;5977551
220221099;6025645
220391090;6052493
220311091;5958930
220371091;5943146
220391091;5883229
220381093;5869044
220331095;5898263
220351095;5988821
220391095;6024695
220331096;5941871
220361096;5935567
220311098;6020841
220351098;6045913
220381098;5979920
220411090;5965218
220491090;5995533
220411091;5958740
220411092;5888192
224181000;4076706
225171044;6788926
225161046;2604982
225251043;2707429
225221047;6614277
225231047;5114675
225271047;2584761
225211048;4852043
225271048;3671920
225281048;6829005
225381040;3093993
225381042;5091330
225361045;6828048
225371047;5037866
225441041;4958873
225411044;6432706
225461047;3596135
225401048;3597099
225531040;5053027
225561064;10910655
226721061;14698803
220961136;6253302
220991136;6036857
220931139;8285642
220011141;8808049
220021141;7095449
220001142;6022558
220071143;9138148
220091143;13081912
221861154;12941716
221081281;7828399
224151204;4281288
225151220;5062031
225511299;2447362
225531299;2517756
225561299;2393393
225581299;2580704
225601290;2510178
225621290;3118507
227701294;5086675
228811231;7340433
228351261;10908974
228411262;10937192
229271275;13253552
221931318;4812802
221761356;2622180
221091366;3478942
221121364;9669786
221151364;8406138
222301303;6404636
222961367;4481718
223721317;5121047
223771376;6417878
227861315;8859212
227811317;3687916
227941314;7644967
227991316;8347849
227041321;7690003
227011323;3327881
227171327;3456029
227121329;3444726
227141329;4665139
227231320;3338617
227261320;4429755
227281320;3910193
227361322;4912984
227321325;4184476
227361327;7376629
227381328;4143890
227401320;7850270
227461320;7016000
227431322;7937879
227461326;7744815
227461327;7683854
227421328;8616751
227451329;7016518
227551320;3499150
227591320;4914507
227511321;7989436
227581321;7674025
227501323;3772168
227541323;8073074
227561324;4115876
227581324;4826605
227511325;4321350
227591325;4162346
227541326;3769397
227561326;3519839
227571326;4531777
227591326;4143312
227521327;4323680
227671326;7862302
227671327;7589608
227721325;7722344
227741326;4154557
227761326;7674581
227781326;4887367
227771327;7256641
227751328;6973075
227791328;5652488
227711329;3690781
227831320;3896577
227881320;4400272
227801321;3792984
227821321;4800667
227871321;4014850
228941382;5344937
229791301;5943313
221301478;6408197
221351487;12678269
223761494;5281683
224211464;5319745
226061459;4321734
229721473;2170444
229711475;5454273
229701476;8612601
229721476;7645415
229701478;5847783
229801474;6137877
229821474;5831826
229841474;5288261
229811476;5496526
229921471;10958247
229931472;8194407
229951472;6414507
229941473;5956352
229961474;4150210
229981475;3492215
229921476;5944483
229951476;5239929
229921477;7286362
229971477;6336575
229931478;4182057
229951478;5240380
229201480;4806596
229211480;6911753
229211482;6624935
229291482;9668686
220241508;5876844
220271544;4903452
220221545;4131819
220291545;4164707
221061500;4801438
221091500;4790668
221031501;8123905
221091501;8169830
221051502;4822941
221261514;4114756
222951597;8707964
223181519;6727422
225431506;5691109
225441536;6937351
225261556;4766837
225231557;4184798
226911576;6007329
227931592;10012085
221061641;4125810
222171679;8262421
228701627;2862650
228931628;6548423
228061638;5163642
229491682;6040704
220581784;7881780
220571785;7963061
220591785;6250685
220511786;8131091
220531786;8479459
220541786;8238243
220571786;8201339
220521787;8217594
220531787;6295361
220561787;8457343
220501788;4109512
220521788;8477053
220541788;8251052
220591788;8409192
220501789;4100888
220511789;8668395
220561789;8704373
220571789;8553506
220621780;8855664
220631780;8431543
220651780;8668413
220661780;8417258
220601781;6358628
220651781;8664489
220661781;8402335
220681781;6372191
220691781;4164618
220611782;8663064
220631782;8407704
220641782;6413564
220681782;8647159
220691782;6411782
220621783;6418418
220641783;4190020
220661783;8641026
220611784;6540721
220621784;9501392
220651784;4915411
220661784;4832686
220681784;6558993
220691784;6565683
220611785;8960711
220691785;6435302
220661786;4735581
220671786;6515064
220601787;6516964
220611787;9147372
220621787;4898969
220631787;6505537
220661787;9194132
220671787;6555869
220681787;4651845
220691787;6363278
220611788;6400716
220641788;4680963
220661788;4702675
220681788;8991035
220601789;4818060
220611789;6429912
220631789;8999377
220681789;6432067
220701780;6437573
220711780;9018253
220751780;6430754
220771780;6432997
220781780;9087397
220711781;6447575
220721781;6449818
220751781;4773958
220761781;6509394
220781781;9152105
220721782;6530177
220731782;6520330
220781782;6513012
220791782;9214186
220701783;6513288
220731783;6520606
220761783;9226316
220711784;6513865
220721784;6510619
220761784;6548529
220781784;6551580
220791784;9264797
220711785;4668770
220751785;6561868
220781785;8195651
220701786;7457357
220701787;8261004
220751787;8231860
220781787;6635828
220791787;8288711
220731788;6646353
220701789;8347926
220761789;8327719
220771789;7686446
220831780;8390669
220841780;8390669
220851781;7744118
220811782;8462877
220821782;8462877
220851782;7795987
220871782;6738552
220891782;6776541
220801783;7866863
220811783;7866863
220821783;6776541
220841783;6799387
220871783;7867978
220881783;8477173
220801784;8477173
220831784;4947759
220851784;7874850
220881784;8457009
220811785;6837024
220841785;6840654
220851785;7934036
220861785;8447472
220801786;7934036
220821786;6840654
220871786;6826280
220821787;7834899
220841787;6826280
220871787;6830601
220801788;6830601
220891788;6831838
220811789;7853939
220831789;8432564
220881789;8432564
220971780;7845845
220911781;7845845
220931781;6826143
220941782;6854100
220971782;7854662
220991782;8615699
220921783;8615699
220971783;8620743
220991783;8620743
220911784;7860357
220941784;6879350
220921786;7858063
220941786;6879788
220971786;4946691
220901787;6898466
220931787;7868258
220971787;8900529
220991787;7868258
225541712;9719471
228991753;4682920
229741710;2755411
229701712;5196032
229771712;4985685
229701716;9641706
229751717;2674910
229721718;11943401
229751718;2211557
229751719;3002146
229801710;6687199
229881710;8207603
229801716;11943401
229861716;6753355
229861717;3561797
229851718;3811794
229991710;3820651
229961711;3800100
220961899;4150270
220991899;4068602
221021800;4072305
221051800;11427520
221061800;4077390
221001801;4240643
221051801;4173947
221051802;11335721
221071802;4111851
221071803;4148352
221011804;4195608
221041805;4209622
221081805;4279552
221021806;4262208
221041806;10924051
221021807;4240480
221041807;4295628
221081807;4294408
221041808;5185300
221021809;4272402
221061809;4259778
221111800;3586461
221131801;5185300
221101802;3585391
221141802;3586461
221161802;4112092
221131803;4215585
221171803;4272092
221171804;4233788
221151805;4233788
221151806;4233788
221111807;4233788
221141807;4233788
221191808;4266804
221121809;4292358
221231800;4221211
221271800;4221211
221251801;4184030
